call,title,href
https://api.w3.org/users/rd7jpnidjfkgokow80kw0gwg084g84o/affiliations,Owlkicks,https://api.w3.org/affiliations/152149
https://api.w3.org/users/eebpt2xfh9ckco84gkk8woosgkoosgg/affiliations,Facilit8 Namibia,https://api.w3.org/affiliations/144672
https://api.w3.org/users/kqwq7jhosaow0kks4wwgccgg48cgs8c/affiliations,HomeAway Inc,https://api.w3.org/affiliations/59701
https://api.w3.org/users/fgcv0hzgq00gw0s8w0k8gs8k8so8o08/affiliations,The Desert Safari,https://api.w3.org/affiliations/117604
https://api.w3.org/users/3d9ny1ogibmscc8ccs4gk4c4o0kc0g4/affiliations,ArchiMU,https://api.w3.org/affiliations/103892
https://api.w3.org/users/suklw7gy4w04w008c0k4wc0o84w0owc/affiliations,Global Journeys,https://api.w3.org/affiliations/113309
https://api.w3.org/users/2nrjfdj25z0gsgwwwk80kggkgk4o4oo/affiliations,Localadventures,https://api.w3.org/affiliations/140504
https://api.w3.org/users/tf2u1wds5qo8cg084gc4cs8kg0cocsw/affiliations,Funliday,https://api.w3.org/affiliations/129124
https://api.w3.org/users/4xj12yz54ko4oswsc4ckgk08gg8gso8/affiliations,CTB Global,https://api.w3.org/affiliations/120102
https://api.w3.org/users/6n527hers3wocgs8o0sg88448s8wwo0/affiliations,HolidayCheck AG,https://api.w3.org/affiliations/94328
https://api.w3.org/users/p2ka24w1bg0ocookggg0w8soo4c840c/affiliations,Sony Group Corporation,https://api.w3.org/affiliations/46141
https://api.w3.org/users/md5xkpdcwcg4ksck0osgk0sww88cc84/affiliations,Sony Group Corporation,https://api.w3.org/affiliations/46141
https://api.w3.org/users/td53tc0of6s4804k0gggo8wkgw8kk0o/affiliations,Microsoft Corporation,https://api.w3.org/affiliations/1066
https://api.w3.org/users/bt3mpmrerdskk0kw0c0sccs408g0k08/affiliations,The New York Times,https://api.w3.org/affiliations/126211
https://api.w3.org/users/9xwqc1fsp60ooskosscg4kgcg48ogk0/affiliations,Microsoft Corporation,https://api.w3.org/affiliations/1066
https://api.w3.org/users/e7s8xnx7w9skcwg4gokwso444wkc80g/affiliations,The New York Times,https://api.w3.org/affiliations/126211
https://api.w3.org/users/nbakp7n6raoo04c8c4gkwo40ogog8c4/affiliations,Apple Inc.,https://api.w3.org/affiliations/1202
https://api.w3.org/users/t4xlhnfhjy8w0owosgwk4cs8k0ggcok/affiliations,Apple Inc.,https://api.w3.org/affiliations/1202
https://api.w3.org/users/bs5gpnxegy88oss0k4og0kgwsggwkkw/affiliations,Google LLC,https://api.w3.org/affiliations/35662
https://api.w3.org/users/7cnp9l9bd90c44kg00gcs4w8ww8k4gw/affiliations,Google LLC,https://api.w3.org/affiliations/35662
https://api.w3.org/users/4fhynqhzanc4888wkwskc0g0c4k8gks/affiliations,Apple Inc.,https://api.w3.org/affiliations/1202
https://api.w3.org/users/pttkcj0mxtcogcscs4w48c8cosow8c/affiliations,Intel Corporation,https://api.w3.org/affiliations/9829
https://api.w3.org/users/6bm4l8gce3okwssoccws8g004cg8ko4/affiliations,Microsoft Corporation,https://api.w3.org/affiliations/1066
https://api.w3.org/users/hs877epctegcwkcw4o80wkowo040g8o/affiliations,ByteDance,https://api.w3.org/affiliations/114837
https://api.w3.org/users/h5hle9jalfs4kkswcos0o4gcoogoogo/affiliations,Microsoft Corporation,https://api.w3.org/affiliations/1066
https://api.w3.org/users/4vvm1ud7uaecgwk0k8swcg8c0c8ccso/affiliations,The New York Times,https://api.w3.org/affiliations/126211
https://api.w3.org/users/p4544dat2v4wwg00048sgswcsgs0cco/affiliations,The New York Times,https://api.w3.org/affiliations/126211
https://api.w3.org/users/ayppllj4xm0ow488gsossssww00w0oo/affiliations,Sony Group Corporation,https://api.w3.org/affiliations/46141
https://api.w3.org/users/qwarp32do744044w8gsckgwkcg8c8ko/affiliations,Microsoft Corporation,https://api.w3.org/affiliations/1066
https://api.w3.org/users/nr6r3ceexus4ss804gwokw04kwo80oo/affiliations,Mozilla Foundation,https://api.w3.org/affiliations/35507
https://api.w3.org/users/b3gavkvj92go84c80kggkw0os8g4c4/affiliations,Google LLC,https://api.w3.org/affiliations/35662
https://api.w3.org/users/1fjwtql0z41wg48goowsg88s800gsw8/affiliations,Microsoft Corporation,https://api.w3.org/affiliations/1066
https://api.w3.org/users/p9mih3az4lc00444kgg8o0ccc4ggwkk/affiliations,Netflix Inc.,https://api.w3.org/affiliations/46378
https://api.w3.org/users/4gmy7sq9cio0ok0gk48gck0w4ksoo0s/affiliations,Culture and Art Publishing House (文化艺术出版社),https://api.w3.org/affiliations/146824
https://api.w3.org/users/46n3snhjyhq8c0soswssgock0k8cc0c/affiliations,"Department of Information Technology, Government of India",https://api.w3.org/affiliations/37458
https://api.w3.org/users/8ew5nmjp8n0g8so4004scccgo44kww4/affiliations,Netflix Inc.,https://api.w3.org/affiliations/46378
https://api.w3.org/users/srhj6w66zpcwgs8o8gswk84ck0wcgsc/affiliations,Inner Mongolia Academy Of Social Science,https://api.w3.org/affiliations/109510
https://api.w3.org/users/k4km8ub5x34wwk480c0k4s800ko4k8o/affiliations,ダイナコムウェア株式会社,https://api.w3.org/affiliations/145208
https://api.w3.org/users/c95f6ecvg9w00wcc0ws4kkwsgk00oc4/affiliations,"Department of Information Technology, Government of India",https://api.w3.org/affiliations/37458
https://api.w3.org/users/8njxhrmcdncw8ogkokwskg40w08kwsg/affiliations,Typotheque,https://api.w3.org/affiliations/129830
https://api.w3.org/users/8qzn8d0bsewwc4800w88k8cw8wws0so/affiliations,The Type,https://api.w3.org/affiliations/151198
https://api.w3.org/users/8qzn8d0bsewwc4800w88k8cw8wws0so/affiliations,W3C Invited Experts,https://api.w3.org/affiliations/36747
https://api.w3.org/users/2d3a1nx71wn4sogokcc8kkgsowk4g00/affiliations,University of Reading,https://api.w3.org/affiliations/66205
https://api.w3.org/users/jt1fw1e2ylw8g4gogsw8ksocc48c0oc/affiliations,Ecole Mohammadia d'Ingenieurs Rabat (EMI),https://api.w3.org/affiliations/12480
https://api.w3.org/users/f9xyzxs3um0wwwkkoc8o08k84o4cck4/affiliations,IMU,https://api.w3.org/affiliations/109325
https://api.w3.org/users/omgx37xk4u80oossows48cosck04gcw/affiliations,XRDNA,https://api.w3.org/affiliations/152991
https://api.w3.org/users/ff80kfl6a0gso4oo8s40cg4c4wccgs0/affiliations,ByteDance,https://api.w3.org/affiliations/114837
https://api.w3.org/users/ogk49zvasvko88kwco0w88808okoks4/affiliations,Adobe,https://api.w3.org/affiliations/1057
https://api.w3.org/users/sd2z3m1vcbkgkc400cokoogooc8ksc4/affiliations,Fundacion CTIC,https://api.w3.org/affiliations/33823
https://api.w3.org/users/2d55bc5ul280swogskcsg0ok0sw8sw8/affiliations,Google LLC,https://api.w3.org/affiliations/35662
https://api.w3.org/users/10zqflgf7fpcwww8gwcok8s4kgsgog/affiliations,Apple Inc.,https://api.w3.org/affiliations/1202
https://api.w3.org/users/pqy8q8t9f74ow0cg4gcg0g440o4wgcs/affiliations,Apple Inc.,https://api.w3.org/affiliations/1202
https://api.w3.org/users/rhqjqlvsbwgw08ck4ksk00000c088cc/affiliations,W3C Invited Experts,https://api.w3.org/affiliations/36747
https://api.w3.org/users/j5udq0bih7kgwk8ocwoog4wg8o4owwo/affiliations,Lenovo,https://api.w3.org/affiliations/131436
https://api.w3.org/users/mxa6skgfdk0kc8kw800s0scwgogcc84/affiliations,Meta,https://api.w3.org/affiliations/46877
https://api.w3.org/users/czh7bis0o7scc8wsk04k88kocgoowg8/affiliations,Meta,https://api.w3.org/affiliations/46877
https://api.w3.org/users/lstzmazopr4koc8gks8ccoow80k4sgg/affiliations,"Samsung Electronics Co., Ltd.",https://api.w3.org/affiliations/40030
https://api.w3.org/users/93kh7etfdbksgc4k08s0o8ogs8k0080/affiliations,Microsoft Corporation,https://api.w3.org/affiliations/1066
https://api.w3.org/users/fq1ecyyf648w48gos84cs8c808wokok/affiliations,Microsoft Corporation,https://api.w3.org/affiliations/1066
https://api.w3.org/users/3bxpujw8lbuocgoc88kg8ck0gccow0g/affiliations,Meta,https://api.w3.org/affiliations/46877
https://api.w3.org/users/isblglu55hs8c8g44wck40scgk04cgg/affiliations,Microsoft Corporation,https://api.w3.org/affiliations/1066
https://api.w3.org/users/fnwse313i6o8kgwcso8o8ww4g8gok8s/affiliations,Apple Inc.,https://api.w3.org/affiliations/1202
https://api.w3.org/users/77cdg4urr5csg00gwwg88oks84004sc/affiliations,Meta,https://api.w3.org/affiliations/46877
https://api.w3.org/users/77urtgknsa8s48ogooko48cscccw8c4/affiliations,Institut National de Recherche en Informatique et en Automatique (Inria),https://api.w3.org/affiliations/10894
https://api.w3.org/users/osgl30im7s0kkgco04o4o00s8g08sgc/affiliations,Meta,https://api.w3.org/affiliations/46877
https://api.w3.org/users/c5czra55b3cogccwow8o0gcoko84o8s/affiliations,Igalia,https://api.w3.org/affiliations/62028
https://api.w3.org/users/bemub5f6wj4soggsoskc4ow84kg4swo/affiliations,Fastly,https://api.w3.org/affiliations/71673
https://api.w3.org/users/26qtp3wojfb4wkog4kgwksk8cs8os8o/affiliations,Apple Inc.,https://api.w3.org/affiliations/1202
https://api.w3.org/users/8pj8vl5pahcs8k88k408wc8gooocksk/affiliations,ByteDance,https://api.w3.org/affiliations/114837
https://api.w3.org/users/9kwsse6ohfcw08o8o4sgw4gg4ck4g0o/affiliations,Web3D Consortium,https://api.w3.org/affiliations/7211
https://api.w3.org/users/qaof1d2l3dww0gwk8oos04oscwwsggs/affiliations,Meta,https://api.w3.org/affiliations/46877
https://api.w3.org/users/86ovvgi1nukg80gwowsccowkskkosc8/affiliations,China Mobile Communications Corporation,https://api.w3.org/affiliations/72139
https://api.w3.org/users/k8z3zhu42tsc0ko4kccs0s0s40s08cs/affiliations,Lingoport,https://api.w3.org/affiliations/154272
https://api.w3.org/users/iv235q9ua00g048kwk8sskk4sok0cc8/affiliations,Access Easy English,https://api.w3.org/affiliations/156861
https://api.w3.org/users/d5rwt77njxckoookswkk0cgc0kcgwo8/affiliations,King's College London,https://api.w3.org/affiliations/72177
https://api.w3.org/users/l5px6j51n5cs000s0okgg0k8g4w0044/affiliations,Instituto Tecnológico de Costa Rica,https://api.w3.org/affiliations/114633
https://api.w3.org/users/5ysc9281aa88gocsg8400cow0o4wgco/affiliations,W3C Invited Experts,https://api.w3.org/affiliations/36747
https://api.w3.org/users/1lv2930p6sv4okwsccs4osg04s04w4o/affiliations,Tienda de Zapatos  WorldMujer,https://api.w3.org/affiliations/155589
https://api.w3.org/users/3o9gurr3mneokcgok4s4s4880s4g0kk/affiliations,NTT Data Italia,https://api.w3.org/affiliations/150109
https://api.w3.org/users/ank3bo2xusgkc4o8gsg0gg84kswg4sc/affiliations,Understood,https://api.w3.org/affiliations/125364
https://api.w3.org/users/jvzcr6gcm2o4888k40kowcg80ocwwsk/affiliations,Keio University,https://api.w3.org/affiliations/10911
https://api.w3.org/users/bcw1gfw403woocos8oksk8wogsksskg/affiliations,Digital Twin Labs,https://api.w3.org/affiliations/122839
https://api.w3.org/users/5a07s96xu1wk44kwk84ck0gg8o008kg/affiliations,DigitelTS,https://api.w3.org/affiliations/129158
https://api.w3.org/users/44yuvauy4zc44cccwo448s48gkkwsgk/affiliations,eVue Digital Labs,https://api.w3.org/affiliations/94669
https://api.w3.org/users/qg820jlhpn48cssogo4skk00skw00ks/affiliations,R3CEV,https://api.w3.org/affiliations/83522
https://api.w3.org/users/esjrh9mub280wc8cggw84s4oko484gk/affiliations,DataDelta,https://api.w3.org/affiliations/115022
https://api.w3.org/users/gvwncq23vvsowgwooosgwwc0444wc8o/affiliations,Urhen,https://api.w3.org/affiliations/120705
https://api.w3.org/users/tphpmpep42okgwsks40gsk8co0w4cwo/affiliations,AstrumU,https://api.w3.org/affiliations/145490
https://api.w3.org/users/t34hbovdhi8k0sggs8googc40csgogg/affiliations,Validbook Foundation,https://api.w3.org/affiliations/107897
https://api.w3.org/users/4qwdzcnx944kwoo8c8c000gkscsskgk/affiliations,SERPRO (Brazilian Federal Agency of Information Technology),https://api.w3.org/affiliations/42908
https://api.w3.org/users/j1c3tj60hrwcoss8gg4kc0kc8o4ggoc/affiliations,Universitat Rovira i Virgili,https://api.w3.org/affiliations/116289
https://api.w3.org/users/ryzddaeshc0wo4gkos4ckwgss4woc0o/affiliations,Hasso Plattner Institute,https://api.w3.org/affiliations/66868
https://api.w3.org/users/3y0ogjjrjnmsc00880s8kw4oswsoskw/affiliations,Pravici LLC,https://api.w3.org/affiliations/138389
https://api.w3.org/users/kz3wlbqdsjkwcswockk8g484ks88wgc/affiliations,Factom Inc.,https://api.w3.org/affiliations/114024
https://api.w3.org/users/nbxblfqv7r40s8ck0o4404ow0cokkck/affiliations,Parsons,https://api.w3.org/affiliations/115161
https://api.w3.org/users/47ly11j37i044ws4088go4okokg84cw/affiliations,Tandem Technology Solutions Ltd,https://api.w3.org/affiliations/152715
https://api.w3.org/users/fqdsha46og84wk0kgk0c08cow40wg8g/affiliations,Cryptonics,https://api.w3.org/affiliations/123335
https://api.w3.org/users/ojrcod92mv44wkoc8scw4k448g0g4k/affiliations,Indonesian Blockchain Network,https://api.w3.org/affiliations/111084
https://api.w3.org/users/r0pu3jjlrdw4soosksocc00ooo0g0gk/affiliations,dlt.nyc,https://api.w3.org/affiliations/113851
https://api.w3.org/users/3pb4rnxzuvy8wco88wcg0w8gk00ksw8/affiliations,Cambridge Blockchain,https://api.w3.org/affiliations/90605
https://api.w3.org/users/5yucwcr9w7swss08wsggo4c48wgw00w/affiliations,Boston Consulting Group,https://api.w3.org/affiliations/116630
https://api.w3.org/users/9qalumm70pogkowow0swkcs0kg4o40w/affiliations,Sphereon,https://api.w3.org/affiliations/109899
https://api.w3.org/users/k5ucaig1d1c4o4wgo0ww8k4ws4gscwc/affiliations,infocert,https://api.w3.org/affiliations/102637
https://api.w3.org/users/bxd1yieq5eogo4kg0g0owksw8ow400k/affiliations,SheerID,https://api.w3.org/affiliations/132029
https://api.w3.org/users/hczq7tazh48oo080k8g8w4wcckogsss/affiliations,UNIFY Solutions,https://api.w3.org/affiliations/110301
https://api.w3.org/users/t49xgcmyb74o4sggck008csw4g4gcoc/affiliations,SelfKey,https://api.w3.org/affiliations/105912
https://api.w3.org/users/ltjhh86zor48oksgg0408o4gg0gg00o/affiliations,Royal KPN NV,https://api.w3.org/affiliations/9994
https://api.w3.org/users/h2kbf72ilh4w8o40ogw0so4occ4s0so/affiliations,"Tuum Technologies, Inc.",https://api.w3.org/affiliations/140393
https://api.w3.org/users/54s8ymvu2vk84csww8ogs4ookgokcww/affiliations,Credivera,https://api.w3.org/affiliations/136725
https://api.w3.org/users/dkh68ic3y3sookw0k04ck4c880okgk8/affiliations,Indeed,https://api.w3.org/affiliations/126556
https://api.w3.org/users/70hrifsupxwc4w8www0808c0w00w880/affiliations,Interac Corp,https://api.w3.org/affiliations/110435
https://api.w3.org/users/4nafw4f8p88w4skc40ssckogkskk4w0/affiliations,Dock,https://api.w3.org/affiliations/120856
https://api.w3.org/users/4zufj7jihyckwscoso4k4owksgw04og/affiliations,Australian Government Department of Immigration and Border Protection,https://api.w3.org/affiliations/96256
https://api.w3.org/users/odteg8hae6ockksk4ocgko884448o4c/affiliations,Binaria Technologies,https://api.w3.org/affiliations/138733
https://api.w3.org/users/5trckoxse3cwsokoc8oswcw8wcw8koc/affiliations,The New York Times,https://api.w3.org/affiliations/126211
https://api.w3.org/users/i22a8vkzc204k4k8gw4s884gg08gkkc/affiliations,SingleStore,https://api.w3.org/affiliations/131581
https://api.w3.org/users/h1kl738c21kc0kk4c4so4goswsckw4k/affiliations,JPMorgan Chase & Co.,https://api.w3.org/affiliations/67558
https://api.w3.org/users/qm5asziulgggssk880cwokwowwk8oog/affiliations,ZeuSWarE GmbH,https://api.w3.org/affiliations/79986
https://api.w3.org/users/nti7ndfsekg4gwocok4g488wg0kwgck/affiliations,Inviso Corporation,https://api.w3.org/affiliations/80762
https://api.w3.org/users/pj6hp8onhs0wwoo844kwgog8wo8ccs8/affiliations,Microsoft Corporation,https://api.w3.org/affiliations/1066
https://api.w3.org/users/dtbv5hatb5wko8os0sokcsk048gggok/affiliations,Tarides,https://api.w3.org/affiliations/118996
https://api.w3.org/users/18o9vfg8419ccgkc8g0cg0wskks8ksc/affiliations,Strata Identity,https://api.w3.org/affiliations/138211
https://api.w3.org/users/f4a14fn7kmosoc8c4kgo8w0ckgk8ggg/affiliations,Optixa,https://api.w3.org/affiliations/84509
https://api.w3.org/users/70av98zyl04cwcckw4w8gokkoscs4gc/affiliations,"DockYard, Inc",https://api.w3.org/affiliations/112773
https://api.w3.org/users/ef6q1t9qnaos8wkc8kokw00s0884s4c/affiliations,Fermyon Technologies,https://api.w3.org/affiliations/136200
https://api.w3.org/users/d8ppgl5fx1c0080ggo848wg8sk0wso0/affiliations,"Cosmonic, Inc.",https://api.w3.org/affiliations/138560
https://api.w3.org/users/m9q98ae0u40sgsoow40skc0sckcw4ow/affiliations,Ghent University,https://api.w3.org/affiliations/71904
https://api.w3.org/users/nbodyrf552scowggw8cww0gg8cckswo/affiliations,Fabasoft,https://api.w3.org/affiliations/89490
https://api.w3.org/users/lrzxf4o9y9wgo8owsg4kc8w0wksowo8/affiliations,Woven By Toyota,https://api.w3.org/affiliations/154804
https://api.w3.org/users/redqkbbblj44swwks484gkogkw88wg0/affiliations,imec,https://api.w3.org/affiliations/38525
https://api.w3.org/users/q58w0fan9nkgw4gkkksww4k0cog0w4w/affiliations,Royal Institute of Technology,https://api.w3.org/affiliations/62565
https://api.w3.org/users/276m2269kgroo88g8ok8goso0kkwckg/affiliations,Siemens AG,https://api.w3.org/affiliations/12390
https://api.w3.org/users/ql49mftgofkok84cs4s0s4g000s00g/affiliations,Microsoft Corporation,https://api.w3.org/affiliations/1066
https://api.w3.org/users/cms34prsrz4g4g0cc44ws8g0c4wks0w/affiliations,The University of Texas at Austin,https://api.w3.org/affiliations/68325
https://api.w3.org/users/fw2hwnf9sjk0g8084oogccs80ggsskw/affiliations,NovaNet,https://api.w3.org/affiliations/155762
https://api.w3.org/users/a5x4se3uyzkg4wc4ok8wkk0w4s88ook/affiliations,Dfinity Stiftung,https://api.w3.org/affiliations/101246
https://api.w3.org/users/f87s3bbwh7484o4g0ogkc0w88o4o0sg/affiliations,Fastly,https://api.w3.org/affiliations/71673
https://api.w3.org/users/g5dyc42cpzscc8ggogs8kkws84gg8g8/affiliations,Google LLC,https://api.w3.org/affiliations/35662
https://api.w3.org/users/sr8t2ver8lc44ks8c8c8kcwk08c000s/affiliations,RPM Direct,https://api.w3.org/affiliations/105845
https://api.w3.org/users/bn6h3sj3uzkkgcwocw8k0c4w0swoss4/affiliations,KAIST,https://api.w3.org/affiliations/55841
https://api.w3.org/users/blnjd083c2oks04ckw40cwos4wocssk/affiliations,Dylibso,https://api.w3.org/affiliations/151280
https://api.w3.org/users/q6737xvuitwoscwsoswg0w0wwcwskgw/affiliations,Optimizely,https://api.w3.org/affiliations/124159
https://api.w3.org/users/qpaojko2thwos0sscokcooss4sk804k/affiliations,nor²,https://api.w3.org/affiliations/146493
https://api.w3.org/users/p46859cvmysk8g84o88w408ccsc4gk4/affiliations,RecruitCRM,https://api.w3.org/affiliations/142862
https://api.w3.org/users/bnv2c29rdc00cs8k00sg08scwos88o4/affiliations,SourceGear,https://api.w3.org/affiliations/114693
https://api.w3.org/users/66iqgs7ixuo08w008kkowo80c0cwwg/affiliations,Markforged,https://api.w3.org/affiliations/85971
https://api.w3.org/users/s0wzrs6lk9w4gogc44k0cw00ksocssw/affiliations,Robert Bosch GmbH,https://api.w3.org/affiliations/121903
https://api.w3.org/users/syhtw1on4usoc0ooo4888coskcooksc/affiliations,"University of California, Berkeley",https://api.w3.org/affiliations/57707
https://api.w3.org/users/f655ghf6bnwookk04ks4skk0wsw0kk4/affiliations,SAP SE,https://api.w3.org/affiliations/1210
https://api.w3.org/users/66zfn70m9i4gw40c0s0gwkcg0kwsgw4/affiliations,WorldTicket,https://api.w3.org/affiliations/80920
https://api.w3.org/users/s1rrsohuowg8swwos0c84ow8gssss88/affiliations,F5 Networks,https://api.w3.org/affiliations/102482
https://api.w3.org/users/g7zxbri5y3kk808wkcowsossw8gko40/affiliations,ServPro,https://api.w3.org/affiliations/94751
https://api.w3.org/users/t19s20bg1i8gw4o88ws0o8wo4s8k4c4/affiliations,Denosaurs,https://api.w3.org/affiliations/147433
https://api.w3.org/users/ot4x2xnfkyokgwg4skkocsoo84c0k4k/affiliations,W3C Invited Experts,https://api.w3.org/affiliations/36747
https://api.w3.org/users/cc21oo2io40884c4c088ss40c0wcw4o/affiliations,W3C,https://api.w3.org/affiliations/52794
https://api.w3.org/users/ogx22j4ra00kooos004s8oso4wgkkg0/affiliations,W3C Invited Experts,https://api.w3.org/affiliations/36747
https://api.w3.org/users/2bhyv8h6u2ckc4wwsko88o4s040okok/affiliations,W3C,https://api.w3.org/affiliations/52794
https://api.w3.org/users/5mexskfbum4gosccg4ckg8s008s084s/affiliations,Kuber Softech Pvt. Ltd.,https://api.w3.org/affiliations/81106
https://api.w3.org/users/bn1ix7c8nogksookocow048c4o040k8/affiliations,Serials Solutions (ProQuest),https://api.w3.org/affiliations/60927
https://api.w3.org/users/m6pzs91ihvk00soo8g80cs8g448og80/affiliations,Syngenta Crop Protection AG,https://api.w3.org/affiliations/61147
https://api.w3.org/users/rnnpn8x2f4g8o88048cw80484gswoso/affiliations,Information Architecture Institute,https://api.w3.org/affiliations/60778
https://api.w3.org/users/s4kswu2nelw800c4kgo00wc08c4swsk/affiliations,ATD,https://api.w3.org/affiliations/71200
